Entity,Code,Day,people_vaccinated_per_hundred,145610-annotations
Albania,ALB,2021-12-28,39.73,
Albania,ALB,2022-01-04,40.23,
Albania,ALB,2022-01-05,40.4,
Albania,ALB,2022-01-08,40.91,
Albania,ALB,2022-01-10,41.07,
Albania,ALB,2022-01-11,41.18,
Albania,ALB,2022-01-30,42.12,
Albania,ALB,2022-02-01,43.53,
Albania,ALB,2022-02-06,43.7,
Albania,ALB,2022-02-07,43.73,
Albania,ALB,2022-02-13,43.9,
Albania,ALB,2022-02-14,43.93,
Albania,ALB,2022-02-15,43.96,
Albania,ALB,2022-02-16,43.99,
Albania,ALB,2022-02-20,44.06,
Albania,ALB,2022-02-27,44.2,
Albania,ALB,2022-03-01,44.23,
Albania,ALB,2022-03-07,44.32,
Albania,ALB,2022-03-10,44.36,
Albania,ALB,2022-03-14,44.4,
Albania,ALB,2022-03-15,44.41,
Albania,ALB,2022-03-24,44.52,
Albania,ALB,2022-03-29,44.57,
Albania,ALB,2022-03-31,44.6,
Albania,ALB,2022-04-04,44.65,
Albania,ALB,2022-04-07,44.7,
Albania,ALB,2022-04-11,44.75,
Albania,ALB,2022-04-14,44.8,
Albania,ALB,2022-04-20,44.86,
Albania,ALB,2022-05-01,45.23,
Albania,ALB,2022-05-15,45.32,
Albania,ALB,2022-05-22,45.91,
Albania,ALB,2022-05-29,45.95,
Albania,ALB,2022-06-05,46.05,
Algeria,DZA,2021-01-29,0,
Algeria,DZA,2021-01-30,0,
Algeria,DZA,2021-02-19,0.17,
Algeria,DZA,2021-08-20,7.67,
Algeria,DZA,2021-09-04,11.21,
Algeria,DZA,2021-09-12,13.03,
Algeria,DZA,2021-09-25,13.49,
Algeria,DZA,2021-10-24,14.18,
Algeria,DZA,2021-10-27,14.24,
Algeria,DZA,2021-10-30,14.26,
Algeria,DZA,2021-11-02,14.34,
Algeria,DZA,2021-11-08,14.39,
Algeria,DZA,2021-11-13,14.45,
Algeria,DZA,2021-11-21,15.01,
Algeria,DZA,2021-11-22,15.02,
Algeria,DZA,2021-11-25,15.05,
Algeria,DZA,2021-11-29,15.11,
Algeria,DZA,2021-11-30,15.41,
Algeria,DZA,2021-12-14,15.73,
Algeria,DZA,2021-12-21,15.83,
Algeria,DZA,2022-01-09,16.24,
Algeria,DZA,2022-02-08,16.59,
Algeria,DZA,2022-02-20,16.71,
Algeria,DZA,2022-03-09,16.72,
Algeria,DZA,2022-04-24,17.57,
Algeria,DZA,2022-05-01,17.57,
Algeria,DZA,2022-05-29,18.4,
Andorra,AND,2021-01-25,0.74,
Andorra,AND,2021-02-01,1.34,
Andorra,AND,2021-02-10,1.67,
Andorra,AND,2021-02-12,2.1,
Andorra,AND,2021-02-19,2.77,
Andorra,AND,2021-02-24,3.09,
Andorra,AND,2021-03-08,3.15,
Andorra,AND,2021-03-10,4.72,
Andorra,AND,2021-03-15,9.18,
Andorra,AND,2021-04-05,12.64,
Andorra,AND,2021-04-19,28.1,
Andorra,AND,2021-04-26,30.8,
Andorra,AND,2021-05-03,31.26,
Andorra,AND,2021-05-10,34.82,
Andorra,AND,2021-05-17,35.7,
Andorra,AND,2021-05-31,35.7,
Andorra,AND,2021-06-07,39.47,
Andorra,AND,2021-06-14,44.79,
Andorra,AND,2021-06-21,49.99,
Andorra,AND,2021-06-28,53.93,
Andorra,AND,2021-07-12,55.6,
Andorra,AND,2021-07-19,62.63,
Andorra,AND,2021-08-01,65.6,
Andorra,AND,2021-08-15,65.99,
Andorra,AND,2021-08-29,68.4,
Andorra,AND,2021-09-26,70.21,
Andorra,AND,2021-10-03,70.3,
Andorra,AND,2021-10-31,71.1,
Andorra,AND,2021-12-05,72.52,
Andorra,AND,2021-12-12,73.21,
Andorra,AND,2021-12-26,73.8,
Andorra,AND,2022-01-16,74.52,
Andorra,AND,2022-01-23,74.6,
Andorra,AND,2022-02-06,74.71,
Andorra,AND,2022-02-13,74.72,
Andorra,AND,2022-02-20,74.73,
Andorra,AND,2022-03-13,74.74,
Andorra,AND,2022-03-27,74.77,
Andorra,AND,2022-04-10,74.79,
Andorra,AND,2022-04-24,74.81,
Andorra,AND,2022-05-01,74.82,
Andorra,AND,2022-05-22,74.82,
Andorra,AND,2022-05-29,74.82,
Angola,AGO,2021-03-01,0,
Angola,AGO,2021-03-08,0.02,
Angola,AGO,2021-03-18,0.14,
Angola,AGO,2021-03-24,0.26,
Angola,AGO,2021-03-29,0.39,
Angola,AGO,2021-04-06,0.54,
Angola,AGO,2021-04-11,0.72,
Angola,AGO,2021-04-19,1.17,
Angola,AGO,2021-04-23,1.34,
Angola,AGO,2021-05-12,1.73,
Angola,AGO,2021-05-18,1.79,
Angola,AGO,2021-05-21,1.86,
Angola,AGO,2021-05-26,1.95,
Angola,AGO,2021-05-31,2,
Angola,AGO,2021-06-08,2.18,
Angola,AGO,2021-06-10,2.28,
Angola,AGO,2021-06-15,2.42,
Angola,AGO,2021-06-20,2.55,
Angola,AGO,2021-06-24,2.68,
Angola,AGO,2021-06-28,2.78,
Angola,AGO,2021-07-05,2.8,
Angola,AGO,2021-07-12,2.82,
Angola,AGO,2021-07-19,2.82,
Angola,AGO,2021-08-03,2.86,
Angola,AGO,2021-08-09,2.87,
Angola,AGO,2021-08-16,2.95,
Angola,AGO,2021-08-20,3.02,
Angola,AGO,2021-08-25,3.27,
Angola,AGO,2021-09-01,3.44,
Angola,AGO,2021-09-11,4.45,
Angola,AGO,2021-09-19,5.41,
Angola,AGO,2021-09-26,6.27,
Angola,AGO,2021-10-08,8.44,
Angola,AGO,2021-10-14,9.31,
Angola,AGO,2021-10-18,11.16,
Angola,AGO,2021-10-20,12.16,
Angola,AGO,2021-10-26,13.26,
Angola,AGO,2021-11-02,14.28,
Angola,AGO,2021-11-07,15.53,
Angola,AGO,2021-11-11,17.1,
Angola,AGO,2021-11-18,17.53,
Angola,AGO,2021-11-21,18.11,
Angola,AGO,2021-11-24,18.47,
Angola,AGO,2021-12-06,19.86,
Angola,AGO,2021-12-09,20.64,
Angola,AGO,2021-12-15,21.35,
Angola,AGO,2021-12-23,21.88,
Angola,AGO,2021-12-30,22.65,
Angola,AGO,2022-01-06,23,
Angola,AGO,2022-01-08,24.09,
Angola,AGO,2022-01-12,24.1,
Angola,AGO,2022-01-14,24.45,
Angola,AGO,2022-01-23,27.37,
Angola,AGO,2022-01-28,28.63,
Angola,AGO,2022-02-02,29.47,
Angola,AGO,2022-02-09,30.18,
Angola,AGO,2022-02-15,30.73,
Angola,AGO,2022-02-22,31.21,
Angola,AGO,2022-03-02,31.77,
Angola,AGO,2022-03-08,32.11,
Angola,AGO,2022-03-17,32.67,
Angola,AGO,2022-03-25,33.11,
Angola,AGO,2022-04-01,34.77,
Angola,AGO,2022-04-26,35.54,
Angola,AGO,2022-05-22,36.36,
Angola,AGO,2022-06-05,37.43,
Anguilla,AIA,2021-02-04,0,
Anguilla,AIA,2021-02-13,8.87,
Anguilla,AIA,2021-02-14,18.26,
Anguilla,AIA,2021-02-26,25.98,
Anguilla,AIA,2021-03-09,31.07,
Anguilla,AIA,2021-03-13,33.06,
Anguilla,AIA,2021-03-19,35.36,
Anguilla,AIA,2021-04-12,38.58,
Anguilla,AIA,2021-04-22,40.43,
Anguilla,AIA,2021-05-17,58.25,
Anguilla,AIA,2021-05-28,59.53,
Anguilla,AIA,2021-06-04,59.8,
Anguilla,AIA,2021-06-11,60.29,
Anguilla,AIA,2021-06-18,60.71,
Anguilla,AIA,2021-06-25,61.25,
Anguilla,AIA,2021-07-02,61.49,
Anguilla,AIA,2021-07-09,61.63,
Anguilla,AIA,2021-07-16,61.9,
Anguilla,AIA,2021-07-23,62.14,
Anguilla,AIA,2021-07-30,62.33,
Anguilla,AIA,2021-08-06,62.76,
Anguilla,AIA,2021-08-20,62.76,
Anguilla,AIA,2021-09-03,62.76,
Anguilla,AIA,2021-09-10,62.76,
Anguilla,AIA,2021-09-17,62.8,
Anguilla,AIA,2021-09-24,62.8,
Anguilla,AIA,2021-10-01,63.13,
Anguilla,AIA,2021-10-15,63.13,
Anguilla,AIA,2021-11-05,63.13,
Anguilla,AIA,2021-11-12,63.63,
Anguilla,AIA,2021-11-19,65.49,
Anguilla,AIA,2021-11-29,65.53,
Anguilla,AIA,2021-12-01,66.37,
Anguilla,AIA,2021-12-08,66.64,
Anguilla,AIA,2022-01-14,67.15,
Anguilla,AIA,2022-01-21,67.32,
Anguilla,AIA,2022-01-28,67.39,
Anguilla,AIA,2022-02-02,67.51,
Anguilla,AIA,2022-02-09,67.56,
Anguilla,AIA,2022-02-11,67.56,
Anguilla,AIA,2022-02-16,67.64,
Anguilla,AIA,2022-02-18,67.64,
Anguilla,AIA,2022-02-25,68.56,
Anguilla,AIA,2022-03-02,69.02,
Anguilla,AIA,2022-03-09,69.02,
Anguilla,AIA,2022-03-11,69.02,
Anguilla,AIA,2022-03-18,69.73,
Anguilla,AIA,2022-03-23,69.9,
Anguilla,AIA,2022-04-08,70.23,
Anguilla,AIA,2022-05-06,70.59,
Anguilla,AIA,2022-05-20,70.79,
Anguilla,AIA,2022-05-27,71.05,
Anguilla,AIA,2022-06-10,71.17,
Anguilla,AIA,2022-06-15,71.32,
Anguilla,AIA,2022-06-24,71.49,
Antigua and Barbuda,ATG,2021-02-16,0,
Antigua and Barbuda,ATG,2021-03-15,24.48,
Antigua and Barbuda,ATG,2021-03-19,26.01,
Antigua and Barbuda,ATG,2021-03-25,26.76,
Antigua and Barbuda,ATG,2021-03-31,27.18,
Antigua and Barbuda,ATG,2021-04-03,27.38,
Antigua and Barbuda,ATG,2021-04-14,27.95,
Antigua and Barbuda,ATG,2021-04-16,28.78,
Antigua and Barbuda,ATG,2021-04-17,29.01,
Antigua and Barbuda,ATG,2021-04-22,30.14,
Antigua and Barbuda,ATG,2021-05-07,31.49,
Antigua and Barbuda,ATG,2021-05-11,31.66,
Antigua and Barbuda,ATG,2021-05-17,32.27,
Antigua and Barbuda,ATG,2021-05-21,32.89,
Antigua and Barbuda,ATG,2021-05-25,33.18,
Antigua and Barbuda,ATG,2021-05-26,33.3,
Antigua and Barbuda,ATG,2021-05-27,33.45,
Antigua and Barbuda,ATG,2021-05-29,33.64,
Antigua and Barbuda,ATG,2021-05-31,33.89,
Antigua and Barbuda,ATG,2021-06-03,34.07,
Antigua and Barbuda,ATG,2021-06-06,34.52,
Antigua and Barbuda,ATG,2021-06-07,34.81,
Antigua and Barbuda,ATG,2021-06-09,35.09,
Antigua and Barbuda,ATG,2021-06-12,35.33,
Antigua and Barbuda,ATG,2021-06-15,35.71,
Antigua and Barbuda,ATG,2021-06-17,36.07,
Antigua and Barbuda,ATG,2021-06-20,36.23,
Antigua and Barbuda,ATG,2021-06-29,36.9,
Antigua and Barbuda,ATG,2021-07-01,37.05,
Antigua and Barbuda,ATG,2021-07-04,37.16,
Antigua and Barbuda,ATG,2021-07-06,37.22,
Antigua and Barbuda,ATG,2021-07-08,37.3,
Antigua and Barbuda,ATG,2021-07-09,37.38,
Antigua and Barbuda,ATG,2021-07-13,37.52,
Antigua and Barbuda,ATG,2021-07-15,37.57,
Antigua and Barbuda,ATG,2021-07-18,37.8,
Antigua and Barbuda,ATG,2021-07-20,37.93,
Antigua and Barbuda,ATG,2021-07-21,37.98,
Antigua and Barbuda,ATG,2021-07-22,38.04,
Antigua and Barbuda,ATG,2021-07-25,38.33,
Antigua and Barbuda,ATG,2021-07-28,38.56,
Antigua and Barbuda,ATG,2021-07-29,38.64,
Antigua and Barbuda,ATG,2021-08-02,38.86,
Antigua and Barbuda,ATG,2021-08-04,38.96,
Antigua and Barbuda,ATG,2021-08-07,39.1,
Antigua and Barbuda,ATG,2021-08-10,39.1,
Antigua and Barbuda,ATG,2021-08-14,39.54,
Antigua and Barbuda,ATG,2021-08-16,39.69,
Antigua and Barbuda,ATG,2021-08-19,39.74,
Antigua and Barbuda,ATG,2021-08-22,39.97,
Antigua and Barbuda,ATG,2021-08-24,40.32,
Antigua and Barbuda,ATG,2021-08-28,40.83,
Antigua and Barbuda,ATG,2021-08-30,41.32,
Antigua and Barbuda,ATG,2021-08-31,41.59,
Antigua and Barbuda,ATG,2021-09-07,43.49,
Antigua and Barbuda,ATG,2021-09-10,44.24,
Antigua and Barbuda,ATG,2021-09-13,44.52,
Antigua and Barbuda,ATG,2021-09-17,45.68,
Antigua and Barbuda,ATG,2021-09-24,49.21,
Antigua and Barbuda,ATG,2021-09-28,51.81,
Antigua and Barbuda,ATG,2021-10-02,53.86,
Antigua and Barbuda,ATG,2021-10-04,54.43,
Antigua and Barbuda,ATG,2021-10-06,54.65,
Antigua and Barbuda,ATG,2021-10-09,55.14,
Antigua and Barbuda,ATG,2021-10-13,55.46,
Antigua and Barbuda,ATG,2021-10-16,55.81,
Antigua and Barbuda,ATG,2021-10-19,56.25,
Antigua and Barbuda,ATG,2021-10-23,56.42,
Antigua and Barbuda,ATG,2021-10-26,56.66,
Antigua and Barbuda,ATG,2021-10-30,56.99,
Antigua and Barbuda,ATG,2021-11-05,57.79,
Antigua and Barbuda,ATG,2021-11-08,59.25,
Antigua and Barbuda,ATG,2021-11-16,61.57,
Antigua and Barbuda,ATG,2021-11-21,61.88,
Antigua and Barbuda,ATG,2021-11-23,62.06,
Antigua and Barbuda,ATG,2021-11-26,62.21,
Antigua and Barbuda,ATG,2021-12-05,62.21,
Antigua and Barbuda,ATG,2021-12-10,62.72,
Antigua and Barbuda,ATG,2021-12-19,62.95,
Antigua and Barbuda,ATG,2021-12-25,63.09,
Antigua and Barbuda,ATG,2021-12-29,63.09,
Antigua and Barbuda,ATG,2022-01-06,63.16,
Antigua and Barbuda,ATG,2022-01-13,63.55,
Antigua and Barbuda,ATG,2022-01-26,64.01,
Antigua and Barbuda,ATG,2022-02-05,64.06,
Antigua and Barbuda,ATG,2022-02-17,64.31,
Antigua and Barbuda,ATG,2022-02-28,64.4,
Antigua and Barbuda,ATG,2022-03-01,64.52,
Antigua and Barbuda,ATG,2022-03-14,64.66,
Antigua and Barbuda,ATG,2022-03-31,64.74,
Antigua and Barbuda,ATG,2022-05-30,64.82,
Antigua and Barbuda,ATG,2022-06-17,64.92,
Argentina,ARG,2020-12-29,0.04,
Argentina,ARG,2020-12-30,0.09,
Argentina,ARG,2020-12-31,0.1,
Argentina,ARG,2021-01-01,0.1,
Argentina,ARG,2021-01-02,0.1,
Argentina,ARG,2021-01-03,0.1,
Argentina,ARG,2021-01-04,0.13,
Argentina,ARG,2021-01-05,0.15,
Argentina,ARG,2021-01-06,0.17,
Argentina,ARG,2021-01-07,0.21,
Argentina,ARG,2021-01-08,0.27,
Argentina,ARG,2021-01-09,0.3,
Argentina,ARG,2021-01-10,0.3,
Argentina,ARG,2021-01-11,0.34,
Argentina,ARG,2021-01-12,0.38,
Argentina,ARG,2021-01-13,0.42,
Argentina,ARG,2021-01-14,0.46,
Argentina,ARG,2021-01-15,0.5,
Argentina,ARG,2021-01-16,0.51,
Argentina,ARG,2021-01-17,0.51,
Argentina,ARG,2021-01-18,0.53,
Argentina,ARG,2021-01-19,0.55,
Argentina,ARG,2021-01-20,0.56,
Argentina,ARG,2021-01-21,0.57,
Argentina,ARG,2021-01-22,0.58,
Argentina,ARG,2021-01-23,0.59,
Argentina,ARG,2021-01-24,0.59,
Argentina,ARG,2021-01-25,0.6,
Argentina,ARG,2021-01-26,0.61,
Argentina,ARG,2021-01-27,0.62,
Argentina,ARG,2021-01-28,0.63,
Argentina,ARG,2021-01-29,0.63,
Argentina,ARG,2021-01-30,0.63,
Argentina,ARG,2021-01-31,0.63,
Argentina,ARG,2021-02-01,0.63,
Argentina,ARG,2021-02-02,0.65,
Argentina,ARG,2021-02-03,0.67,
Argentina,ARG,2021-02-04,0.69,
Argentina,ARG,2021-02-05,0.72,
Argentina,ARG,2021-02-06,0.73,
Argentina,ARG,2021-02-07,0.73,
Argentina,ARG,2021-02-08,0.77,
Argentina,ARG,2021-02-09,0.8,
Argentina,ARG,2021-02-10,0.82,
Argentina,ARG,2021-02-11,0.83,
Argentina,ARG,2021-02-12,0.84,
Argentina,ARG,2021-02-13,0.84,
Argentina,ARG,2021-02-14,0.84,
Argentina,ARG,2021-02-15,0.85,
Argentina,ARG,2021-02-16,0.85,
Argentina,ARG,2021-02-17,0.89,
Argentina,ARG,2021-02-18,1.01,
Argentina,ARG,2021-02-19,1.14,
Argentina,ARG,2021-02-20,1.21,
Argentina,ARG,2021-02-21,1.25,
Argentina,ARG,2021-02-22,1.39,
Argentina,ARG,2021-02-23,1.58,
Argentina,ARG,2021-02-24,1.77,
Argentina,ARG,2021-02-25,1.92,
Argentina,ARG,2021-02-26,2.07,
Argentina,ARG,2021-02-27,2.11,
Argentina,ARG,2021-02-28,2.12,
Argentina,ARG,2021-03-01,2.27,
Argentina,ARG,2021-03-02,2.42,
Argentina,ARG,2021-03-03,2.56,
Argentina,ARG,2021-03-04,2.77,
Argentina,ARG,2021-03-05,2.99,
Argentina,ARG,2021-03-06,3.1,
Argentina,ARG,2021-03-07,3.13,
Argentina,ARG,2021-03-08,3.35,
Argentina,ARG,2021-03-09,3.6,
Argentina,ARG,2021-03-10,3.94,
Argentina,ARG,2021-03-11,4.28,
Argentina,ARG,2021-03-12,4.54,
Argentina,ARG,2021-03-13,4.58,
Argentina,ARG,2021-03-14,4.6,
Argentina,ARG,2021-03-15,4.84,
Argentina,ARG,2021-03-16,5.08,
Argentina,ARG,2021-03-17,5.35,
Argentina,ARG,2021-03-18,5.56,
Argentina,ARG,2021-03-19,5.75,
Argentina,ARG,2021-03-20,5.84,
Argentina,ARG,2021-03-21,5.88,
Argentina,ARG,2021-03-22,6.03,
Argentina,ARG,2021-03-23,6.24,
Argentina,ARG,2021-03-24,6.32,
Argentina,ARG,2021-03-25,6.51,
Argentina,ARG,2021-03-26,6.69,
Argentina,ARG,2021-03-27,6.81,
Argentina,ARG,2021-03-28,6.85,
Argentina,ARG,2021-03-29,7.11,
Argentina,ARG,2021-03-30,7.45,
Argentina,ARG,2021-03-31,7.82,
Argentina,ARG,2021-04-01,8.08,
Argentina,ARG,2021-04-02,8.22,
Argentina,ARG,2021-04-03,8.39,
Argentina,ARG,2021-04-04,8.49,
Argentina,ARG,2021-04-05,8.83,
Argentina,ARG,2021-04-06,9.24,
Argentina,ARG,2021-04-07,9.75,
Argentina,ARG,2021-04-08,10.26,
Argentina,ARG,2021-04-09,10.76,
Argentina,ARG,2021-04-10,10.95,
Argentina,ARG,2021-04-11,11.05,
Argentina,ARG,2021-04-12,11.43,
Argentina,ARG,2021-04-13,11.79,
Argentina,ARG,2021-04-14,12.13,
Argentina,ARG,2021-04-15,12.41,
Argentina,ARG,2021-04-16,12.67,
Argentina,ARG,2021-04-17,12.76,
Argentina,ARG,2021-04-18,12.8,
Argentina,ARG,2021-04-19,12.97,
Argentina,ARG,2021-04-20,13.2,
Argentina,ARG,2021-04-21,13.55,
Argentina,ARG,2021-04-22,13.91,
Argentina,ARG,2021-04-23,14.31,
Argentina,ARG,2021-04-24,14.51,
Argentina,ARG,2021-04-25,14.62,
Argentina,ARG,2021-04-26,14.98,
Argentina,ARG,2021-04-27,15.31,
Argentina,ARG,2021-04-28,15.6,
Argentina,ARG,2021-04-29,15.87,
Argentina,ARG,2021-04-30,16.05,
Argentina,ARG,2021-05-01,16.09,
Argentina,ARG,2021-05-02,16.15,
Argentina,ARG,2021-05-03,16.36,
Argentina,ARG,2021-05-04,16.66,
Argentina,ARG,2021-05-05,17.02,
Argentina,ARG,2021-05-06,17.33,
Argentina,ARG,2021-05-07,17.57,
Argentina,ARG,2021-05-08,17.64,
Argentina,ARG,2021-05-09,17.67,
Argentina,ARG,2021-05-10,17.84,
Argentina,ARG,2021-05-11,18.01,
Argentina,ARG,2021-05-12,18.12,
Argentina,ARG,2021-05-13,18.2,
Argentina,ARG,2021-05-14,18.29,
Argentina,ARG,2021-05-15,18.39,
Argentina,ARG,2021-05-16,18.44,
Argentina,ARG,2021-05-17,18.64,
Argentina,ARG,2021-05-18,18.98,
Argentina,ARG,2021-05-19,19.27,
Argentina,ARG,2021-05-20,19.58,
Argentina,ARG,2021-05-21,19.78,
Argentina,ARG,2021-05-22,19.9,
Argentina,ARG,2021-05-23,19.95,
Argentina,ARG,2021-05-24,20.1,
Argentina,ARG,2021-05-25,20.18,
Argentina,ARG,2021-05-26,20.38,
Argentina,ARG,2021-05-27,20.57,
Argentina,ARG,2021-05-28,20.84,
Argentina,ARG,2021-05-29,21.21,
Argentina,ARG,2021-05-30,21.45,
Argentina,ARG,2021-05-31,21.97,
Argentina,ARG,2021-06-01,22.55,
Argentina,ARG,2021-06-02,23.11,
Argentina,ARG,2021-06-03,23.8,
Argentina,ARG,2021-06-04,24.6,
Argentina,ARG,2021-06-05,25.27,
Argentina,ARG,2021-06-06,25.72,
Argentina,ARG,2021-06-07,26.39,
Argentina,ARG,2021-06-08,27.13,
Argentina,ARG,2021-06-09,27.89,
Argentina,ARG,2021-06-10,28.59,
Argentina,ARG,2021-06-11,29.29,
Argentina,ARG,2021-06-12,29.52,
Argentina,ARG,2021-06-13,29.6,
Argentina,ARG,2021-06-14,29.94,
Argentina,ARG,2021-06-15,30.32,
Argentina,ARG,2021-06-16,30.79,
Argentina,ARG,2021-06-17,31.34,
Argentina,ARG,2021-06-18,32.11,
Argentina,ARG,2021-06-19,32.58,
Argentina,ARG,2021-06-20,32.79,
Argentina,ARG,2021-06-21,33.11,
Argentina,ARG,2021-06-22,33.65,
Argentina,ARG,2021-06-23,34.17,
Argentina,ARG,2021-06-24,34.76,
Argentina,ARG,2021-06-25,35.43,
Argentina,ARG,2021-06-26,35.95,
Argentina,ARG,2021-06-27,36.29,
Argentina,ARG,2021-06-28,37,
Argentina,ARG,2021-06-29,37.71,
Argentina,ARG,2021-06-30,38.46,
Argentina,ARG,2021-07-01,39.15,
Argentina,ARG,2021-07-02,39.87,
Argentina,ARG,2021-07-03,40.43,
Argentina,ARG,2021-07-04,40.81,
Argentina,ARG,2021-07-05,41.33,
Argentina,ARG,2021-07-06,41.93,
Argentina,ARG,2021-07-07,42.57,
Argentina,ARG,2021-07-08,43.38,
Argentina,ARG,2021-07-09,43.93,
Argentina,ARG,2021-07-10,44.59,
Argentina,ARG,2021-07-11,44.94,
Argentina,ARG,2021-07-12,45.72,
Argentina,ARG,2021-07-13,46.52,
Argentina,ARG,2021-07-14,47.32,
Argentina,ARG,2021-07-15,48.08,
Argentina,ARG,2021-07-16,48.86,
Argentina,ARG,2021-07-17,49.36,
Argentina,ARG,2021-07-18,49.65,
Argentina,ARG,2021-07-19,50.38,
Argentina,ARG,2021-07-20,50.9,
Argentina,ARG,2021-07-21,51.61,
Argentina,ARG,2021-07-22,52.31,
Argentina,ARG,2021-07-23,53.01,
Argentina,ARG,2021-07-24,53.42,
Argentina,ARG,2021-07-25,53.69,
Argentina,ARG,2021-07-26,54.23,
Argentina,ARG,2021-07-27,54.67,
Argentina,ARG,2021-07-28,55.23,
Argentina,ARG,2021-07-29,55.74,
Argentina,ARG,2021-07-30,56.22,
Argentina,ARG,2021-07-31,56.49,
Argentina,ARG,2021-08-01,56.65,
Argentina,ARG,2021-08-02,57.04,
Argentina,ARG,2021-08-03,57.5,
Argentina,ARG,2021-08-04,57.89,
Argentina,ARG,2021-08-05,58.23,
Argentina,ARG,2021-08-06,58.51,
Argentina,ARG,2021-08-07,58.67,
Argentina,ARG,2021-08-08,58.75,
Argentina,ARG,2021-08-09,58.99,
Argentina,ARG,2021-08-10,59.21,
Argentina,ARG,2021-08-11,59.41,
Argentina,ARG,2021-08-12,59.59,
Argentina,ARG,2021-08-13,59.74,
Argentina,ARG,2021-08-14,59.82,
Argentina,ARG,2021-08-15,59.89,
Argentina,ARG,2021-08-16,60,
Argentina,ARG,2021-08-17,60.26,
Argentina,ARG,2021-08-18,60.49,
Argentina,ARG,2021-08-19,60.75,
Argentina,ARG,2021-08-20,61.01,
Argentina,ARG,2021-08-21,61.13,
Argentina,ARG,2021-08-22,61.18,
Argentina,ARG,2021-08-23,61.45,
Argentina,ARG,2021-08-24,61.65,
Argentina,ARG,2021-08-25,61.82,
Argentina,ARG,2021-08-26,61.98,
Argentina,ARG,2021-08-27,62.15,
Argentina,ARG,2021-08-28,62.24,
Argentina,ARG,2021-08-29,62.29,
Argentina,ARG,2021-08-30,62.49,
Argentina,ARG,2021-08-31,62.7,
Argentina,ARG,2021-09-01,62.88,
Argentina,ARG,2021-09-02,63.06,
Argentina,ARG,2021-09-03,63.2,
Argentina,ARG,2021-09-04,63.28,
Argentina,ARG,2021-09-05,63.32,
Argentina,ARG,2021-09-06,63.43,
Argentina,ARG,2021-09-07,63.55,
Argentina,ARG,2021-09-08,63.68,
Argentina,ARG,2021-09-09,63.79,
Argentina,ARG,2021-09-10,63.9,
Argentina,ARG,2021-09-11,63.96,
Argentina,ARG,2021-09-12,63.96,
Argentina,ARG,2021-09-13,64.08,
Argentina,ARG,2021-09-14,64.18,
Argentina,ARG,2021-09-15,64.26,
Argentina,ARG,2021-09-16,64.34,
Argentina,ARG,2021-09-17,64.45,
Argentina,ARG,2021-09-18,64.52,
Argentina,ARG,2021-09-19,64.57,
Argentina,ARG,2021-09-20,64.67,
Argentina,ARG,2021-09-21,64.78,
Argentina,ARG,2021-09-22,64.9,
Argentina,ARG,2021-09-23,65.28,
Argentina,ARG,2021-09-24,65.43,
Argentina,ARG,2021-09-25,65.5,
Argentina,ARG,2021-09-26,65.53,
Argentina,ARG,2021-09-27,65.65,
Argentina,ARG,2021-09-28,65.78,
Argentina,ARG,2021-09-29,65.89,
Argentina,ARG,2021-09-30,66.04,
Argentina,ARG,2021-10-01,66.18,
Argentina,ARG,2021-10-02,66.24,
Argentina,ARG,2021-10-03,66.29,
Argentina,ARG,2021-10-04,66.43,
Argentina,ARG,2021-10-05,66.67,
Argentina,ARG,2021-10-06,66.81,
Argentina,ARG,2021-10-07,67.01,
Argentina,ARG,2021-10-08,67.07,
Argentina,ARG,2021-10-09,67.1,
Argentina,ARG,2021-10-10,67.13,
Argentina,ARG,2021-10-11,67.17,
Argentina,ARG,2021-10-12,67.65,
Argentina,ARG,2021-10-13,68.23,
Argentina,ARG,2021-10-14,68.82,
Argentina,ARG,2021-10-15,69.4,
Argentina,ARG,2021-10-16,69.7,
Argentina,ARG,2021-10-17,69.81,
Argentina,ARG,2021-10-18,70.47,
Argentina,ARG,2021-10-19,71.15,
Argentina,ARG,2021-10-20,71.85,
Argentina,ARG,2021-10-21,72.48,
Argentina,ARG,2021-10-22,73.25,
Argentina,ARG,2021-10-23,73.6,
Argentina,ARG,2021-10-24,73.86,
Argentina,ARG,2021-10-25,74.42,
Argentina,ARG,2021-10-26,75,
Argentina,ARG,2021-10-27,75.51,
Argentina,ARG,2021-10-28,76.02,
Argentina,ARG,2021-10-29,76.46,
Argentina,ARG,2021-10-30,76.62,
Argentina,ARG,2021-10-31,76.88,
Argentina,ARG,2021-11-01,77.28,
Argentina,ARG,2021-11-02,77.56,
Argentina,ARG,2021-11-03,77.87,
Argentina,ARG,2021-11-04,78.25,
Argentina,ARG,2021-11-05,78.55,
Argentina,ARG,2021-11-06,78.69,
Argentina,ARG,2021-11-07,78.82,
Argentina,ARG,2021-11-08,79.06,
Argentina,ARG,2021-11-09,79.41,
Argentina,ARG,2021-11-10,79.61,
Argentina,ARG,2021-11-11,79.83,
Argentina,ARG,2021-11-12,80.01,
Argentina,ARG,2021-11-13,80.1,
Argentina,ARG,2021-11-14,80.1,
Argentina,ARG,2021-11-15,80.22,
Argentina,ARG,2021-11-16,80.35,
Argentina,ARG,2021-11-17,80.48,
Argentina,ARG,2021-11-18,80.62,
Argentina,ARG,2021-11-19,80.75,
Argentina,ARG,2021-11-20,80.83,
